story_key,comparison_type,variant,semantic_similarity_sbert,delta_cli,delta_aoa,delta_concreteness,delta_imageability,delta_fk_grade,delta_mtld,delta_tier2_proxy_token_ratio,tier2_types_retained,tier2_types_removed,tier2_types_added,low_frequency_tier2_types_retained
wnl arctic ramadan,human_reference,human::elementary,0.9145317673683167,0.7941380180603737,-45.06076166024815,1.1103339493977842,3.265483584738206,-2.3966684537485463,-18.693318147551224,-0.009426607980235306,challenge; culture; currently; encourage; observe; particularly; population; use; within,adhere; change; completed; condition; element; focus; following; low; marked; reflect; reflection; shift; traditional; typically; unique,chosen; example; future; short; similar,challenge; culture; currently; encourage; observe; particularly; population; within
wnl are moocs the future,human_reference,human::elementary,0.8879526853561401,0.45604387511236655,-25.79163841807906,1.419062874407473,1.22311354594666,-3.776247609440947,-39.84365577262298,-0.006642847690882636,access; advanced; available; bridge; challenge; content; continuing; degree; develop; developed; developing; educated; entry; experience; future; global; individual; interact; interaction; interactive; international; knowledge; level; material; mean; model; need; professional; provide; quality; study; subject; support; technology; tool; university; use,academic; approach; benefit; central; concept; currently; data; define; design; dilemma; discussion; emerging; enable; gain; group; however; idealism; increasingly; innovation; interest; objective; population; presence; primarily; prospective; research; suggest; therefore; traditional; trend; type; working,aim; communicating; completed; encourage; essential; expert; finding; literature; mainly; present; reduced; whole,advanced; bridge; continuing; developed; educated; entry; experience; global; individual; interact; interaction; interactive; knowledge; material; mean; model; need; professional; provide; subject; tool
wnl bangladesh factory owners,human_reference,human::elementary,0.9524390697479248,0.7267018476798286,-37.92540792540791,4.485240726124744,3.220982142857167,-3.155560655015421,-10.02389791603946,-0.02020026702269692,accord; association; change; disruption; group; improve; international; needed; partial; policy; production; sharing; structural,complex; contribute; contribution; demand; ensure; expected; however; improvement; maintain; necessary; process; prompting; reduce; reported; significant; stress; threatened,given; improved; need; result; supported,association; change; group; partial; policy; sharing
wnl bangladeshi organization,human_reference,human::elementary,0.879235029220581,0.9924361115306324,-65.11845930232556,-4.421590909090924,0.20679012345681258,-3.9250420289855086,-31.79174696231118,-0.07144633752020893,adapt; both; employed; map; organization; primary; working,aim; challenge; change; code; condition; conduct; context; cultural; development; domestic; elimination; ensure; environment; eradicate; flow; formal; global; however; important; increase; informal; limited; motivated; motivating; nongovernmental; policy; psychological; rate; recognize; role; sector; selected; sensitivity; social; society; sound; state; urban; vital,governmental; need,adapt; both; employed; map
wnl barack obama,human_reference,human::elementary,0.9030206799507141,0.5027783762404431,-19.910714285714278,6.799183985719708,5.4678693453601,-2.581429060564062,-6.156449556775527,-0.024830974269176506,change; control; depression; difference; discussion; important; information; membership; progress; response,arc; changing; crucial; discipline; diversity; economically; effect; exchange; finding; global; globalization; increasing; integrated; interact; level; mean; notion; organization; poverty; process; racial; received; research; seek; social; technology; use,example,control; depression; difference; discussion; information; membership
wnl basic phone logs,human_reference,human::elementary,0.866057276725769,0.6061627142301171,-41.695224719101134,-0.7539286651914949,-3.7754345603271986,-3.7308751531023105,-51.1232049872592,-0.04567094669758848,address; collected; data; information; map; particular; particularly; received; relationship; researcher; study; university; within,accuracy; accurate; appropriate; available; basic; content; evidence; examine; example; exist; frequent; future; general; highlight; highly; identify; identifying; individual; infer; informed; initially; input; irregular; journal; largely; limited; manual; monitoring; multiple; potentially; published; rate; recognized; relevant; report; restricted; scale; short; significant; specialized; subject; suggested; support; system; technique; territory; value; wealth,marked; method; use,address; map; particular; particularly; received; relationship; researcher; within
wnl billionaires,human_reference,human::elementary,0.9279595613479614,0.25969209013975214,-24.947250086475265,-6.583052039381187,-3.2256302521008706,-3.325654126971731,-48.71928696509168,-0.020862470862470867,above; address; following; mosaic; nature,calculated; century; culture; evidence; example; extent; however; marked; minority; nevertheless; previous; prohibitive; repeated; reveal; valuable; wealth; working,control,above; address; following; mosaic; nature
wnl black friday,human_reference,human::elementary,0.9254904985427856,-0.12694499123761932,-8.831881533101068,-9.951020577153997,-8.34135416666669,-1.3774702284023128,-24.52098755646223,-0.000569868930146069,control; further; important; reduced; successful; suggested,adequate; ensure; expected; mental; reported; volume,provide; received,control; important; successful; suggested
wnl bogus allergy,human_reference,human::elementary,0.8459669947624207,0.22032060553183713,-25.792792792792795,-5.723663671996917,-7.543114260629636,-3.8546550395629815,-33.74998822476435,-0.04259970306660524,developed; evidence; given; group; guide; include; information; intolerance; need; response; science; specific; suggest; test; testing; useful,adult; alternative; analysis; assume; basis; both; commonly; communication; depend; electronic; excluded; frequently; harmful; impact; inadequate; independent; individual; likewise; measure; multiple; organization; particular; positive; provide; quality; range; resistance; restricted; resulting; scientific; status; system; whole,difference; example; increasing; limited; use,developed; given; group; include; need; response; specific; suggest; useful
wnl bright future,human_reference,human::elementary,0.7687903642654419,0.25736542363550563,-24.515669515669515,-5.5517763887761475,-3.8990650573766743,-0.5800969173319359,-9.367375734814544,-0.010184440358538271,above; association; completed; couple; currently; development; discovery; group; however; international; limited; planning; population; project; region; status; technology; use,accessible; acquired; additional; applied; design; desire; ensure; feature; future; interaction; knowledge; nascent; produce; protection; province; range; resource; rural; scarce; submission; sufficiently; tend; vision,application; apply; collected; figure; importantly; level; research,association; completed; currently; development; discovery; group; however; limited; planning; population; region; technology
wnl brown bears,human_reference,human::elementary,0.9191598892211914,0.08892105567804365,-36.379999999999995,-16.44074768301573,-17.323259579061016,-5.175708014467624,-11.61180835144475,-0.0444777454708119,agricultural; author; changing; conflict; directive; human; important; livestock; nature; need; resolve; sharing; similar; stable; study; university; use,abundant; achieve; anomalous; applied; approach; continuing; contrast; crucial; demographic; distribution; encourage; european; history; include; level; low; mean; model; population; protection; published; restricted; scale; science; stability; successfully; support; survey; trend; within,common; control; method; separate,agricultural; changing; livestock; need; resolve; similar; stable; university
wnl calais migrants,human_reference,human::elementary,0.8287571668624878,0.19718665764977383,-19.647469946882893,-5.082969484838657,-3.121103819412326,-4.707132581424993,-33.39917914879496,-0.025804972052315057,active; applied; changing; communicate; improve; language; male; need; separate,basic; claim; data; focused; further; ground; group; intensity; particularly; potentially; process; provide; similar; support; university; use; vision; within; working,suggested,active; applied; changing; communicate; improve; male; separate
wnl can the us,human_reference,human::elementary,0.9461233615875244,0.7478338279492438,-44.92105263157896,3.594938604372544,-2.003226311055471,-2.053828649901142,-18.11663811408077,-0.024132360484790942,alternative; change; common; experience; german; importantly; improving; motor; particularly; practical; quality; reduce; reliable; specialized; technology; use,acquired; adoption; assistance; category; census; comparable; conventional; cultural; enforced; erode; finding; group; important; increase; infrastructure; low; mainstream; mode; percentage; permit; primarily; primary; promote; range; rely; report; reported; resistance; source; typically; weight,encourage,alternative; change; common; experience; importantly; improving; particularly; practical; quality; reliable; specialized; technology
wnl canadian pair,human_reference,human::elementary,0.9329032897949219,0.6646675446972173,-28.285984848484873,6.091475095785427,7.886571545046877,-1.7727805352812531,-16.0744565922696,-0.0334468085106383,change; developed; interest; learned; needed; production; recognized; relationship,advanced; chosen; establish; explicitly; figure; following; form; future; however; mutual; natural; organization; regard; selected; significant; suffice,directly,change; developed; interest; learned; needed; production; recognized
wnl castaway,human_reference,human::elementary,0.8034281730651855,0.8217735635574215,-21.527716186252746,16.051948051948102,15.996518023852389,-3.257212644532089,-19.399710529529045,-0.024144397562119085,basic; fluid; international; low; need; research; sound; survival; unique,aid; approach; condition; currently; expected; further; individual; isolated; maintenance; mental; researcher; sending,lack,fluid; international; low; need; research; sound; unique
wnl changing india,human_reference,human::elementary,0.9156516790390015,0.4434355463645881,-22.843822843822863,3.70204870506376,1.36627945350142,-4.549603935732964,-54.72184808400921,-0.040871973100505776,compulsory; culture; include; international; nature; practitioner; shape; suggested; tradition; view,approach; author; both; change; climate; coercion; coincide; commercialization; constitute; cultural; directed; discipline; focus; holistic; however; inevitably; introduction; invaluable; largely; linked; mental; modern; organization; practice; previously; range; reinforce; similar; transformed; underlying; urban; widespread,class; connected; encourage,compulsory; include; practitioner; shape; tradition; view
wnl coloring books,human_reference,human::elementary,0.8260841369628906,0.958912675925614,-40.294486215538825,9.242839864537984,11.49367007261742,-2.0254523657688317,-19.741320220164553,-0.03168509711797399,adult; creative; detailed; image; independent; link; need; shared; stress,acceptable; analogue; anticipated; category; creatively; currently; display; increase; intention; novel; particularly; perspective; potential; prompting; socially; strongly; trend; unique; within; working,,detailed; image; independent; link; need; shared; stress
wnl criminal links,human_reference,human::elementary,0.8143225908279419,0.3542600352384415,-55.11300075585791,-19.920781215712054,-16.494997141223507,-4.141427308047739,-36.63458295312489,-0.04391743522178304,central; electronic; modern; note; standard; sum; transport; use; value,accepted; adult; affiliate; appropriate; changing; competitiveness; concealment; cooperation; criminality; demand; distribution; european; evidence; example; exchange; explanation; explore; fragmented; further; group; heightened; individual; information; interest; justified; known; likely; limited; link; method; monopoly; perspective; preference; printing; produce; provide; relative; report; requested; require; striking; sufficient; traceable; typical; widely,limit; necessary; need,electronic; modern; standard; sum; transport; use
wnl cuba,human_reference,human::elementary,0.8995975255966187,0.007104272732973205,-0.26060606060605096,-0.8801171536977108,1.0274560394873333,-2.1305487199811317,-25.75101576482247,-0.013890137552818482,access; benefit; both; communicate; cultural; culture; domestic; encourage; estimate; facility; hemisphere; imagery; international; known; limited; population; provide; report; restricted; signal; source; state; unrestricted; use; user; western,acceptable; connection; currently; expected; familiarize; given; globally; gradual; penetration; prominent; revolutionary; selected; utility,improving,benefit; both; communicate; cultural; culture; domestic; encourage; facility; hemisphere; imagery; limited; population; provide; report; signal; source; state; unrestricted; user; western
wnl david bowie,human_reference,human::elementary,0.7943081259727478,0.3119101285821334,-17.423701298701303,1.0920919707439793,0.9519628099173474,-2.7906944180063284,-34.89428745189035,-0.022794117647058826,aid; benefit; coincide; commercially; creative; elaborate; electronic; following; given; global; innovative; interest; international; male; model; modern; period; science; sound; successful,act; both; capacity; contained; continued; couple; design; effectively; evidence; evolved; fore; further; german; history; however; image; increasing; increasingly; initial; instrument; intellectual; material; moderate; performance; planning; profile; progress; received; recipient; reduced; relationship; technology,increased; needed; role,aid; benefit; coincide; commercially; creative; elaborate; electronic; global; innovative; interest; international; male; model; modern; period; science; successful
wnl david mitchell,human_reference,human::elementary,0.8283172845840454,-0.03740921925397972,-13.896666666666647,-8.681210333570846,-9.044709160784578,-4.848404141230819,-36.489279634307934,0.005855168828794874,above; author; civilization; completed; future; interest; project; section; short; theme,appropriate; archive; chosen; enduring; highly; history; low; mapping; printed; substantial,novel,above; completed; interest; section; theme
wnl drowning in rubbish,human_reference,human::elementary,0.8885756731033325,1.3406066773692173,-72.88235294117646,4.908468104222834,6.027837463591652,-2.7292413485201514,-71.11770954789765,-0.02878710771840543,above; change; environment; environmental; flow; map; population; poverty; project; source,adopt; affinity; basic; century; climate; encourage; generate; given; ground; identify; involve; lack; natural; neglect; report; support; virtue; waste,working,above; flow; map; population; poverty; source
wnl eu pollution,human_reference,human::elementary,0.9276940822601318,0.4853865442782024,-23.858094262295083,3.4358070909491403,3.305446668042066,-4.531011276049096,-32.82790506545328,-0.01878766394895426,above; actual; apply; association; current; development; economic; environment; european; ideal; important; international; introduction; limit; minimum; monitoring; research; resistance; significant; similar; standard; support; technical; test; transport; use,apparent; attempt; century; comparable; control; currently; cycle; evidence; expected; figure; fixed; further; however; indicate; internal; level; likely; low; measure; minimize; mode; necessary; procedure; process; production; rejection; related; reveal; rural; source; stationary; strengthening; technological; testing; urban,change; data; demonstrate; example; need; present; reduce; rejected; various,above; actual; apply; current; development; economic; ideal; important; international; minimum; monitoring; research; resistance; significant; similar; standard; support
wnl experience,human_reference,human::elementary,0.9342689514160156,0.6277298992229452,-17.449292452830207,12.311427009294675,11.09964540829435,-1.5134758379442097,-20.694212680420193,-0.007803374432186892,display; experience; group; internal; need; relationship; stress; territorial; territory; within,empathy; evidence; limited; practice; specialized; traumatic; vertically,,display; experience; group; need; relationship; stress; territorial; territory; within
wnl extinction,human_reference,human::elementary,0.8655439615249634,-0.16285065524918063,-1.5254599914420055,-10.589679690893718,-2.306848866704854,-4.000004281216302,-18.638743858928137,-0.03734649309396182,affect; change; climate; common; complex; decline; declining; depend; future; mean; naturalist; nature; particularly; period; production; reduction; report; statistics; value; waste,act; actual; agricultural; consumption; control; critical; dominate; ensure; existence; fundamental; harvesting; human; impact; index; interest; natural; ongoing; pattern; population; previously; productivity; provide; rapid; rate; scale; shift; simplistic; study; threatened; understanding; unsustainable; valued; visible,both; effect; environment; important; reduced; use; useful,common; complex; future; mean; naturalist; particularly; period; production; reduction; statistics; value; waste
wnl extreme heat,human_reference,human::elementary,0.8487163782119751,0.4581975343475039,-22.126953869614965,4.08647639370497,2.739941690962098,-2.2987079126454546,3.71348152143986,-0.018229497999632444,both; completed; low; mental; related; trained; unsurprisingly; whole,assess; broad; change; composite; contingency; equally; experienced; however; identify; level; minimum; relatively; required; shape; significant; sustained; use,needed; organize,both; low; mental; related; trained; unsurprisingly; whole
wnl fifa,human_reference,human::elementary,0.8552389740943909,0.11513731791721038,-15.542800453514701,-4.98173155320012,-4.251728563739505,-2.2311407952728466,-24.28423384791307,-0.014280586729200066,african; both; central; current; development; ethics; general; international; mainly; negative; organization; successor; term,additional; breadth; focus; further; herein; individual; ongoing; present; previous; regional; required; role; scale; similar; sustain,accepted; level,african; both; central; development; ethics; mainly; negative; organization; successor; term
wnl fifth of young adults,human_reference,human::elementary,0.886371374130249,0.16558141619455355,-8.47660427807483,0.9972619484170764,0.9332952989502132,-1.848660502742547,-37.10276333403654,-0.028611866482197094,class; imagined; low; need; research; short; similar; survey; term,anticipated; contribute; couple; finding; future; however; increasingly; interest; level; limited; mean; necessary; nominal; offspring; proportion; published; rapidly; sum; university; varied,percentage; result; use,class; imagined; short; similar; term
wnl first female coach,human_reference,human::elementary,0.9293888807296753,-0.08645044295306431,-11.193060169804369,-9.285484980509068,-8.821449792038038,-1.8572821631266123,-14.910419883140491,0.0008752444648332802,above; association; degree; equal; european; experience; expertise; female; group; history; male; natural; previous; previously; professional; science; society; suggested; working,central; climate; continual; contrast; currently; demand; expert; following; future; given; international; mutual; region; uncertainty; understanding,changing; control; description; disagreement; employed; role; traditionally,above; association; degree; equal; european; experience; expertise; group; history; natural; previous; previously; science; society; suggested
wnl first high resolution images,human_reference,human::elementary,0.9452340602874756,0.6724577776210203,-18.73750879662208,10.336449811712782,14.554238608087815,-2.8502860709137323,-36.03897488201123,-0.05320441429583882,data; detailed; discovery; exploration; image; principal; resolution; science; source; system,accumulated; active; activity; apparent; approach; associate; basic; collected; complex; critical; directorate; feature; focus; formation; future; generating; given; history; important; include; indicate; internal; irregular; known; likely; onwards; potentially; preserving; previously; process; region; research; result; reveal; scale; scientific; shape; significant; status; suggest; varied; view; visible; widespread,continuing; sending,discovery; principal; resolution; source
wnl five jobs,human_reference,human::elementary,0.8416454195976257,0.34031260399883856,-4.418630751964088,10.510085181613647,7.750408098313187,-3.2523431930310487,-25.68658894703384,-0.023923444976076555,adult; critically; developing; emotional; environment; european; experienced; ground; ideal; important; information; linking; measure; minimum; need; net; presenter; produce; product; quality; research; society; system; technical; typical; unsurprisingly; variety; waste; whole; working,achievable; change; consumption; content; derived; ensure; entry; examine; female; generally; however; human; increase; known; level; likely; monitor; ordering; perspective; population; potentially; practical; process; productive; professional; project; range; relate; shape; shift; simultaneously; situate; task; transformation,demonstrate; use,critically; emotional; european; ground; ideal; information; linking; measure; minimum; net; system; unsurprisingly; variety
wnl four new elements,human_reference,human::elementary,0.8951704502105713,0.6105384905814836,-23.35084427767356,8.331868131868134,7.450934125419906,-3.171981198773768,-44.86922389832728,-0.018030123863785663,applied; asian; center; completed; decay; element; formal; global; important; institute; international; joint; material; organization; periodic; practical; received; research; science; symbol; table; university; waste,claim; detailed; difficulty; discovery; evidence; group; highly; improve; modern; nature; nomenclature; probable; propose; proposed; reflect; render; respectively; review; seek; short; stability; structure; sufficient; synthesis; technological; terminology; territory; understanding,suggest; suggested; technology,applied; asian; center; completed; decay; global; important; international; material; practical; received; university; waste
wnl glastonbury,human_reference,human::elementary,0.8878780603408813,0.3811328218823351,-38.411764705882376,-8.697987666342101,-7.569105691056905,-4.500082219938335,-29.75361856145622,-0.05191349750935244,currently; quality; transport,attempt; challenge; conspicuous; culture; eradicate; estimate; given; impact; increasingly; initiative; known; manufacture; negative; overall; positive; rural; sharing; strategy; sustainable; targeting; waste,use,currently; quality; transport
wnl goodbye fish and chips,human_reference,human::elementary,0.8865237832069397,0.3987368584514723,-27.373706004140786,-0.4929999812583219,-2.4290733421167943,-4.551237157086181,-12.00530364006444,-0.03936010137007999,adult; change; combined; common; culture; data; environment; farming; future; global; information; low; particularly; period; published; quality; revolution; society; survey; whole,above; access; apparent; both; consumption; emerge; equivalent; essential; experience; extent; increasing; previous; produce; proportion; recommendation; role; rural; scheme; shift; social; suggest; table; weighing,changing; increase; increased; percentage; predict; reduced; use,adult; combined; common; culture; farming; future; global; information; period; quality; revolution; society; whole
wnl google boss,human_reference,human::elementary,0.902504563331604,0.304226309965947,-26.374842767295604,-5.774017698045952,-2.579326552627492,-3.963451889482645,-31.65809868165934,-0.010358535146774997,advancement; association; century; condition; culture; data; form; future; historical; history; important; information; learned; material; modern; need; preserving; science; solution; study; technology; view; word,access; anticipated; calculus; civilization; concept; content; continually; correspondence; development; documentation; finding; incorporated; needed; partial; preservation; progress; project; purely; quantity; reconstructed; recovered; result; significance; spectrum; survival; task; term; university; use,develop; exist; importance,advancement; association; condition; data; form; historical; history; modern; preserving; science; study; word
wnl google car,human_reference,human::elementary,0.9005056619644165,0.9592570372884834,-47.61299435028246,10.604654764275097,2.4120284477427276,-2.217436885159536,-26.245946233821996,-0.006088742578993278,aim; association; basic; human; important; improve; improving; information; need; process; project; technology; test; testing; total; traditional; view,adapt; assisted; challenge; changing; constructed; definition; error; further; general; however; impact; motor; navigation; principal; state; sufficiently; working,change; control; detailed; improved; maximum; sound,aim; basic; important; improve; improving; information; process; technology; testing; total; traditional; view
wnl how downtown abbey,human_reference,human::elementary,0.8961079716682434,0.4876899899326528,-22.48333333333335,4.535256968641079,3.879224876070282,-1.3236432537091751,-36.060007095034166,-0.021342267041927786,capability; changing; future; ground; history; include; interest; particular; period; phenomenon; project; restoration; term; view,advance; basic; challenge; computerized; culture; current; currently; defined; economic; effect; emerging; emphasize; engage; given; global; international; likely; policy; potential; production; profile; promote; seek; specific; support; supported; system; understanding,needed; organization; reduce; use,capability; changing; ground; history; interest; particular; phenomenon; project; restoration; term; view
wnl i confused my numbers,human_reference,human::elementary,0.9156732559204102,0.313815131918898,-2.5499999999999545,10.619454568304604,7.891873932029625,-3.158400352419605,-17.42074879227053,-0.0025398532041646937,central; colleague; context; degree; example; failure; german; international; language; link; multilingual; natural; ordering; particularly; report; understanding,coordinating; european; extension; isolation; numerically; role; sequential; test,coordinated; mean; result; working,central; colleague; context; failure; international; link; multilingual; natural; ordering; particularly; report
wnl icebucket challenge,human_reference,human::elementary,0.7905900478363037,0.07450050244337925,9.492007992008041,6.1704412135972575,9.179138321995481,-2.216443485453297,-67.97611401851739,-0.009288355312043972,association; challenge; connection; discuss; environmental; experimentation; motor; need; rejected; research; short; support; use; within,attempt; available; class; concern; decline; expected; figure; international; mainstream; patent; provide; rapidly; related; response; robust; valuable; waste,important; natural,connection; discuss; environmental; experimentation; research; short; within
wnl icelandic names,human_reference,human::elementary,0.9676287174224854,-0.4095769205236026,-4.878083157152901,-18.092714377820755,-15.033026755852859,-2.4348341059903618,-40.83190090913834,-0.0244647012360438,applied; apply; both; document; exist; female; given; language; male; recognize; recognized; within,act; conflict; example; identifying; increasing; known; likewise; mainly; offspring; practice; preserving; required; seek; similarly; structure; whole,important; mean; rejected,applied; apply; both; document; exist; female; language; male; recognized; within
wnl in flight,human_reference,human::elementary,0.9493095874786377,0.5355478212475195,-30.61469387755102,0.984472684779405,1.7360859044161998,-2.512456533350484,-27.712634593321965,-0.03620298960349338,activity; attendant; difference; equal; explanation; finding; future; information; lag; modern; myth; result; shape; sound; spectrum; technology,above; actual; assume; both; considerable; differential; directly; disperse; effect; efficient; environment; evidence; experienced; following; generate; given; ground; however; human; identify; impact; label; lack; level; limitation; minimal; natural; need; notably; outcome; policy; practice; preceding; previous; provide; rapidly; repeated; significant; weight,reduced,activity; attendant; equal; explanation; finding; future; myth; shape; spectrum
wnl india s rich,human_reference,human::elementary,0.8744698762893677,0.13061601250527974,-6.498712998712961,1.9143765999096445,-0.1353826563928351,-2.051321771377328,-51.84412638924789,-0.053491552231183,accepted; author; basic; class; growth; identical; improved; mainly; model; norm; report; social; suitable; total; traditional; wealth; western,consumption; demand; environment; evolving; exclusivity; greatly; however; increased; increasingly; individual; infrastructure; likely; locally; net; ordered; overall; population; proportion; proportional; provincial; psychological; reported; result; source; substantial; survey; systematically; typical; valuable; weakening; within,changing; economic; european; maximum; system; traditionally; transport; value,accepted; basic; identical; improved; mainly; model; norm; social; suitable; traditional; western
wnl inky the octopus,human_reference,human::elementary,0.9498368501663208,-0.046231512558554205,-1.9186046511628092,-3.5871758604431534,-1.6878837978271122,-1.2458999043429237,0.6216884290971763,-0.005674967779486964,common; directly; result,actively; finding; increasingly; nature; shape; theory,increase; use; waste,common; directly; result
wnl inventions,human_reference,human::elementary,0.8779324889183044,0.7006749304137032,-21.63557105492589,10.606259968102052,13.067247386759561,-2.5295872139707747,-29.015446356881228,-0.011242276486961328,association; control; develop; electronic; form; guide; increase; modern; university; use; working,account; mean; monolithic; productivity; provide; uniformity; visual,,association; develop; guide; increase; modern; university; working
wnl jmw turner,human_reference,human::elementary,0.9219231009483337,0.06051834804393175,19.196590909090958,14.436799003026522,10.75344827586207,-4.651081559334877,-33.197407403048146,-0.07280237317412039,cultural; historical; important; influence; material; note; practical; role; society; therefore; type; visual,acknowledgment; author; basis; both; complex; contribution; creative; culture; currently; economic; enduring; ensure; feature; figure; following; future; given; heritage; history; increasing; jointly; necessity; notable; particularly; phase; philosopher; prejudice; process; profile; purely; selected; short; significant; social; subject; support; technical; theorist; unquestioned; value; whole,chosen; importance; suggested,important; influence; material; practical; society; therefore; type
wnl japan,human_reference,human::elementary,0.9216615557670593,0.30739225195000675,-21.0204081632653,-1.5856520281595863,-0.6385214579659078,-4.618685439465484,-42.103942343021146,-0.05418245409501603,commitment; culture; data; example; important; low; minimum; population; rate; related; stress; working,challenge; collective; complex; current; currently; decline; dilemma; economic; exclusion; following; global; globalized; improve; inalienable; ingrained; known; lack; performance; policy; productive; productivity; rapid; regard; requirement; shared; typically; use; workforce; workshop,declining,commitment; important; low; minimum; population; rate; related
wnl john lewis,human_reference,human::elementary,0.8640836477279663,0.47686957458738377,-9.499379909053346,12.144444444444389,9.786418685121134,-4.065456747357686,5.213854150613088,-0.016567332554633767,card; contact; emotional; encourage; note; present; sharing; social; successful,aim; approach; creative; critically; factor; focus; increasing; interest; journal; known; presence; profile; sending; strategy; term; traditional; use,short; similar,card; contact; encourage; note; present; sharing; successful
wnl kate bush,human_reference,human::elementary,0.9003164768218994,0.3469924101490946,-21.520699957319664,0.7550900260020512,-0.784491826581359,-3.0345460235330464,3.1274500461753973,-0.0296875,chosen; contact; discussion; electronic; experience; introduction; performance; support,anticipated; attempt; content; detrimental; device; document; effect; enhanced; equally; future; highly; important; mean; numerous; overall; presence; previously; prior; purchased; refrain; restricted; subject; technology; waste,result,chosen; contact; discussion; electronic; introduction; support
wnl kiruna,human_reference,human::elementary,0.9234662055969238,0.4356341386955451,-28.75031928480206,0.8236249999999927,-2.714908825174973,-5.171060341199144,-44.27377414949265,-0.043133333333333336,above; change; circular; climate; cultural; example; future; ground; important; low; project; shared; social; state; value; whole,aid; allocation; compensate; current; demand; determine; development; enduring; equivalent; existing; extraction; form; given; global; history; internal; model; network; period; phenomenon; possess; process; proposed; proximity; relation; scale; subject; sustainable; symbiotic; task; tradition; vision; wealth; widespread,,change; circular; climate; cultural; example; future; low; project; shared; social; state; value; whole
wnl lego movie,human_reference,human::elementary,0.9230683445930481,-0.43365624909466977,8.965517241379303,-9.447272727272775,-10.06863631795801,-3.647392026578075,-3.2406651198110126,-0.060381925766541146,develop; distribute; effect; likely; linked; positive; result; strongly,anticipated; content; economic; environment; expansion; figure; group; growth; highly; increased; outcome; performance; satisfactory; significant,known,distribute; effect; likely; linked; positive; strongly
wnl loneliness,human_reference,human::elementary,0.9008581638336182,0.43476442062148984,-45.790807560137466,-14.836678885203924,-6.068077664449731,-1.7496728473090606,-47.33938184077951,-0.030182656358912624,anxiety; both; communicate; connected; contact; depression; emotional; important; isolation; mean; mental; population; poverty; present; psychological; reduce; relate; relationship; research; short; social; statistics; stress; study; support; survey; technology; term; university; waste,absolute; actively; address; aim; association; beneficial; concern; decline; developing; effect; empathetic; empathy; enable; encourage; enterprise; expected; factor; form; frequently; fundamental; group; helpful; incidental; increased; indeed; independent; information; institute; isolated; known; likely; linked; need; openness; problematic; proportion; quality; range; recognized; reflect; related; relatively; rely; report; seek; shared; socially; specifically; supportive; underlying,compare; example; network; researcher; working,anxiety; both; communicate; connected; contact; important; mean; population; poverty; present; psychological; relate; short; statistics; study; technology; term; waste
wnl love hormonw,human_reference,human::elementary,0.9565820693969727,0.6158121793424551,-41.949519230769226,-2.4800813008130262,-1.7689514609666617,-3.3004416813458626,-32.00427936920026,-0.036062571936800236,active; activity; benefit; bonding; communication; contact; effect; encourage; evidence; human; important; interacting; interaction; research; role; significant; social; socially; study; university; use,appropriate; basis; change; claim; combined; condition; core; critical; crucial; engage; established; finding; following; functional; given; however; identifying; improved; journal; justify; natural; needed; performance; perspective; potential; practical; scientific; shift; spectrum; task; technique; value; various,basic; effective; interact; known; need; positive; recognition; tested,benefit; bonding; communication; contact; encourage; evidence; human; interacting; interaction; role; significant; socially
wnl making a killing,human_reference,human::elementary,0.8509318828582764,-0.36953996252025956,12.638277511961746,-2.679977471134862,-8.351995350639243,-5.786820407705761,-37.208872396388074,-0.03899643402954661,adapt; both; elaborate; experienced; history; interest; modern; period; previous; successful; total; view,actual; breadth; commercially; comparison; contribution; control; creative; currently; cycle; dynamism; engage; ensure; extend; figure; flow; global; ground; hence; however; individually; initial; justly; known; modernize; moreover; nevertheless; novel; outline; ownership; performance; principally; relative; response; result; revolutionary; significant; significantly; simultaneously; state; status; strategic; subject; subsequent; successively; thereby; traditional; whole,change; importantly,adapt; elaborate; experienced; previous; total; view
wnl man falls,human_reference,human::elementary,0.9192765355110168,-0.11172523194492906,-14.081221198156697,-10.222545477296535,-12.680486593843113,-1.3635283541510184,-34.549376403464095,0.0013757818601154645,above; aim; both; conclusion; contact; correctly; economic; experiment; expert; language; minimum; particularly; technology; use; working,account; decline; desirable; equivalent; feasible; finding; industrial; learned; present; problematic; production; reflect; sector,alternative; support; word,above; aim; both; conclusion; contact; correctly; language; minimum; particularly; technology; working
wnl mars,human_reference,human::elementary,0.8485386371612549,0.12190119186220971,-6.699999999999989,4.335428571428565,-3.22699045547904,-6.145360696809551,-32.58790144752021,-0.045954811612863675,future; group; negative; process; project; regional; selection; standard; traditional,benefit; collaborate; degree; engage; ethics; exploration; express; expressed; greatly; initially; likely; mean; morality; openness; particular; potential; previously; prominent; proposed; represent; requisite; rigorous; role; scientific; settlement; stationary; subsequent; support; technical; tested; transparency; unwillingness; viability; viable,applied; connection; sound; test,group; negative; project; standard; traditional
