story_key,comparison_type,variant,semantic_similarity_sbert,delta_cli,delta_aoa,delta_concreteness,delta_imageability,delta_fk_grade,delta_mtld,delta_tier2_proxy_token_ratio,tier2_types_retained,tier2_types_removed,tier2_types_added,low_frequency_tier2_types_retained
spain,human_reference,human::elementary,,0.517785913086724,-37.26816239316241,-2.190549548215074,-3.4785505658999796,-5.7251641648276,-53.289405252938366,-0.038830706301350534,complex; economic; environmental; european; nature; needed; project; supported; traditional,above; access; actual; benefit; central; century; current; currently; equivalent; estimate; expertise; future; granting; group; impact; justify; lack; minimum; multimedia; network; overlap; preliminary; proposed; protection; reduce; region; role; strategic; study; survival; sustainable; threatened; typically; urban; view; vital,important; solution,economic; nature; needed; supported
starbucks,human_reference,human::elementary,,-0.2029718185212832,-11.85415282392023,-12.4244602134886,-14.709057712153708,-2.1055915361234483,-14.103698396209907,-0.005556064352657458,affect; chosen; complex; current; design; direct; economic; employment; focus; group; highlight; impact; important; indirect; level; multinational; need; various,account; activity; attempt; claim; contrary; cumulative; extended; however; image; international; link; management; mp; particular; prominence; recognize; social; subject; term; value; vital,changing; connection; encourage; example,affect; chosen; complex; current; design; direct; employment; focus; indirect; level; need; various
superbugs,human_reference,human::elementary,,0.5165540308368347,-27.348124999999982,7.51366971207085,-2.012120846650191,-2.206754978154766,-33.27115677288981,-0.05103898286098353,change; common; develop; discovery; expectancy; farming; intensive; international; organization; resistance; short; use; working,abstract; acquired; active; agriculture; assumed; century; commonplace; consequently; contrast; cultural; development; emerging; essential; evidence; evolution; evolve; global; highly; impact; incentive; increasingly; ineffective; initially; largely; livestock; low; manufacture; method; notable; notably; pattern; prevalent; previously; principally; production; proportion; rapidly; rate; recognition; rely; sound; state; survival; transformed; warrant; widespread; within,example; need,change; discovery; expectancy; farming; intensive; international; organization; short; working
swedish prisons,human_reference,human::elementary,,0.45217771019296304,-35.34270334928226,-4.294830695251449,-3.8099612337771873,-1.327933791698495,-21.116999335846145,-0.07869919457842217,available; change; compare; difference; electronic; european; experience; modern; rate; short; support,achieve; address; adult; aggression; apply; approach; assisted; both; broadly; combined; concept; decline; developing; effective; emphasis; enlightened; ensure; enterprise; example; exceed; expected; expressed; facilitate; fixed; focus; following; goal; however; impact; important; likely; low; maintain; minimize; need; needed; network; organization; overall; population; process; profile; progressive; proportion; provide; received; region; reintegrate; relatively; respectively; similar; social; society; strive; successfully; system; term,,available; compare; difference; electronic; european; experience; short
syria,human_reference,human::elementary,,-0.07146618801966603,-6.742000503905217,-4.726460743048449,-7.626686831084214,-3.126740434146061,-104.81023095961734,-0.01341463900362052,argue; central; lecturer; solution; sound; university; use; view,aspect; consolidated; continually; experienced; future; however; imposed; intended; intensified; international; marked; mosaic; novelty; predict; range; structure; visible; vital; within,increased; increasing,argue; central; lecturer; solution; use; view
teff,human_reference,human::elementary,,0.4995086236219429,-19.201331766549174,8.25459023734885,4.962029198871335,-3.206437079653856,-51.40430621901041,-0.021750521894201277,agricultural; aid; basic; change; class; cultural; export; goal; group; highly; important; increased; international; known; particularly; planning; produce; production; reduce; role; rural; tradition; type; urban; valuable,agriculture; benefit; central; consumption; cultivation; demand; developed; developing; displace; domestic; exclusively; figure; finding; global; ground; growth; improved; increasingly; institute; nature; organization; origin; primarily; profile; published; source; straightforward; strategy; substitute; suggest; tend; traditional; transformation; typically; value; western,mean; use,aid; basic; change; class; cultural; goal; group; highly; increased; international; particularly; planning; produce; role; tradition; type; urban
thatcher,human_reference,human::elementary,,0.1617747508874396,-7.018659711075429,0.5237499472847844,2.7771164021164054,-4.3563116954469905,-48.51235819075981,-0.02901298947568029,ally; both; change; economic; figure; greatly; industrial; policy; privatization; promote; result; short; state; unique; western; whole; within; word,century; challenge; chiefly; declining; description; domestic; dominant; emerging; energetically; european; following; global; ground; highly; history; known; learned; mainstream; moderate; modern; nominally; notably; obtain; phenomenon; recovered; shape; shared; significant; spectrum; successful; traumatic; use; view; widely; widespread,continued; control; important; particularly; support; supported,ally; both; change; economic; greatly; industrial; privatization; promote; result; short; western; whole; within; word
us shutdown,human_reference,human::elementary,,0.2625722283544678,-31.286931818181813,-8.461237645036533,-8.215388073119584,-4.3287952165363315,-24.97462421491943,-0.06039681672313241,international; monetary; stability; support; uncertainty,adopt; attempt; broad; comprehensive; conduct; contained; default; economic; encourage; essential; expressed; extend; focus; global; growth; however; initially; limit; manner; necessary; overall; policy; potential; promote; reduce; standard; stated; term; undermine,achieve; improve; solution,international; monetary; stability; support
violence,human_reference,human::elementary,,0.38146793677387036,-21.52380952380952,-0.8717504767640207,3.1584841014499148,-2.2351527630903725,-23.754972613749345,0.006964300731645778,complex; data; depression; domestic; educated; effect; experience; figure; global; likely; male; mental; need; organization; previous; recognize; related; report; research; transmitted,african; attitude; collected; comprehensive; extent; general; impact; increasing; learned; low; policy; profound; proportion; rate; recognition; region; reported; reproductive; social; society; study; sustain,acceptable; change; percentage; working,complex; depression; educated; figure; likely; male; mental; need; organization; previous; recognize; related; research; transmitted
wnl 101 year old bottle message,human_reference,human::elementary,,0.3986681304554538,-19.528919860627184,3.3569974554707187,2.4689069078434613,-1.9622861081071648,-0.9390920930445219,-0.026710912849526713,address; card; condition; culture; display; document; known; received; researcher,appreciation; attempt; author; available; given; group; incur; international; nature; note; science,,condition; culture; display; document; known; received; researcher
wnl a good night sleep,human_reference,human::elementary,,-0.16479900485029894,3.316627358490564,-2.7551810822839116,-4.875310865277413,-1.8704551751691234,-8.151023952785408,-0.02185529916680007,african; class; common; couple; data; efficiency; efficiently; finding; future; human; important; inefficient; irregular; likely; monitor; need; perform; performance; published; quality; range; report; research; revolution; status; study; symbol; waste; whole,approximately; compensate; currently; demand; demographic; deprivation; discrimination; figure; function; however; increase; input; level; low; modulate; monitoring; natural; negate; norm; numerous; output; planning; profile; promotion; rate; shift; short; stress; targeting; technology; transform; twofold; unsurprisingly,change; cycle; improve; reduce,african; common; couple; data; efficiency; efficiently; finding; future; inefficient; irregular; likely; monitor; published; range; status; study; symbol; waste
wnl apple,human_reference,human::elementary,,0.4132074166285359,-19.773813420621934,5.366328201768795,1.2775588900997263,-3.6189742174815116,-20.06679226732794,-0.0009209063108145676,accessibility; control; global; include; label; report; social; study; table; technology; valuable; value,account; advocacy; analysis; appropriate; both; domestic; experience; group; importance; improve; increase; increasing; increasingly; influence; innovation; interact; knowledge; performance; product; recognized; responsiveness; retain; significantly; symbol; traditionally; valued,increased; interaction; recognize; traditional,accessibility; control; include; label
wnl arctic ramadan,human_reference,human::elementary,,0.7901896198059698,-45.06076166024815,1.1103339493977842,3.265483584738206,-2.3966684537485463,-18.693318147551224,-0.009426607980235306,challenge; culture; currently; encourage; observe; particularly; population; use; within,adhere; change; completed; condition; element; focus; following; low; marked; reflect; reflection; shift; traditional; typically; unique,chosen; example; future; short; similar,challenge; culture; currently; encourage; observe; particularly; population; within
wnl are moocs the future,human_reference,human::elementary,,0.4537166793030687,-25.79163841807906,1.419062874407473,1.22311354594666,-3.776247609440947,-39.84365577262298,-0.006642847690882636,access; advanced; available; bridge; challenge; content; continuing; degree; develop; developed; developing; educated; entry; experience; future; global; individual; interact; interaction; interactive; international; knowledge; level; material; mean; model; need; professional; provide; quality; study; subject; support; technology; tool; university; use,academic; approach; benefit; central; concept; currently; data; define; design; dilemma; discussion; emerging; enable; gain; group; however; idealism; increasingly; innovation; interest; objective; population; presence; primarily; prospective; research; suggest; therefore; traditional; trend; type; working,aim; communicating; completed; encourage; essential; expert; finding; literature; mainly; present; reduced; whole,advanced; bridge; continuing; developed; educated; entry; experience; global; individual; interact; interaction; interactive; knowledge; material; mean; model; need; professional; provide; subject; tool
wnl bangladesh factory owners,human_reference,human::elementary,,0.7221374890607277,-37.92540792540791,4.485240726124744,3.220982142857167,-3.155560655015421,-10.02389791603946,-0.02020026702269692,accord; association; change; disruption; group; improve; international; needed; partial; policy; production; sharing; structural,complex; contribute; contribution; demand; ensure; expected; however; improvement; maintain; necessary; process; prompting; reduce; reported; significant; stress; threatened,given; improved; need; result; supported,association; change; group; partial; policy; sharing
wnl bangladeshi organization,human_reference,human::elementary,,0.9898586598047507,-65.11845930232556,-4.421590909090924,0.20679012345681258,-3.9250420289855086,-31.79174696231118,-0.07144633752020893,adapt; both; employed; map; organization; primary; working,aim; challenge; change; code; condition; conduct; context; cultural; development; domestic; elimination; ensure; environment; eradicate; flow; formal; global; however; important; increase; informal; limited; motivated; motivating; nongovernmental; policy; psychological; rate; recognize; role; sector; selected; sensitivity; social; society; sound; state; urban; vital,governmental; need,adapt; both; employed; map
wnl barack obama,human_reference,human::elementary,,0.49795109998903664,-19.910714285714278,6.799183985719708,5.4678693453601,-2.581429060564062,-6.156449556775527,-0.024830974269176506,change; control; depression; difference; discussion; important; information; membership; progress; response,arc; changing; crucial; discipline; diversity; economically; effect; exchange; finding; global; globalization; increasing; integrated; interact; level; mean; notion; organization; poverty; process; racial; received; research; seek; social; technology; use,example,control; depression; difference; discussion; information; membership
wnl basic phone logs,human_reference,human::elementary,,0.604938851302451,-41.695224719101134,-0.7539286651914949,-3.7754345603271986,-3.7308751531023105,-51.1232049872592,-0.04567094669758848,address; collected; data; information; map; particular; particularly; received; relationship; researcher; study; university; within,accuracy; accurate; appropriate; available; basic; content; evidence; examine; example; exist; frequent; future; general; highlight; highly; identify; identifying; individual; infer; informed; initially; input; irregular; journal; largely; limited; manual; monitoring; multiple; potentially; published; rate; recognized; relevant; report; restricted; scale; short; significant; specialized; subject; suggested; support; system; technique; territory; value; wealth,marked; method; use,address; map; particular; particularly; received; relationship; researcher; within
wnl billionaires,human_reference,human::elementary,,0.26114477518435963,-24.947250086475265,-6.583052039381187,-3.2256302521008706,-3.325654126971731,-48.71928696509168,-0.020862470862470867,above; address; following; mosaic; nature,calculated; century; culture; evidence; example; extent; however; marked; minority; nevertheless; previous; prohibitive; repeated; reveal; valuable; wealth; working,control,above; address; following; mosaic; nature
wnl black friday,human_reference,human::elementary,,-0.12206318594267235,-8.831881533101068,-9.951020577153997,-8.34135416666669,-1.3774702284023128,-24.52098755646223,-0.000569868930146069,control; further; important; reduced; successful; suggested,adequate; ensure; expected; mental; reported; volume,provide; received,control; important; successful; suggested
wnl bogus allergy,human_reference,human::elementary,,0.22264296209973422,-25.792792792792795,-5.723663671996917,-7.543114260629636,-3.8546550395629815,-33.74998822476435,-0.04259970306660524,developed; evidence; given; group; guide; include; information; intolerance; need; response; science; specific; suggest; test; testing; useful,adult; alternative; analysis; assume; basis; both; commonly; communication; depend; electronic; excluded; frequently; harmful; impact; inadequate; independent; individual; likewise; measure; multiple; organization; particular; positive; provide; quality; range; resistance; restricted; resulting; scientific; status; system; whole,difference; example; increasing; limited; use,developed; given; group; include; need; response; specific; suggest; useful
wnl bright future,human_reference,human::elementary,,0.2587067993608856,-24.515669515669515,-5.5517763887761475,-3.8990650573766743,-0.5800969173319359,-9.367375734814544,-0.010184440358538271,above; association; completed; couple; currently; development; discovery; group; however; international; limited; planning; population; project; region; status; technology; use,accessible; acquired; additional; applied; design; desire; ensure; feature; future; interaction; knowledge; nascent; produce; protection; province; range; resource; rural; scarce; submission; sufficiently; tend; vision,application; apply; collected; figure; importantly; level; research,association; completed; currently; development; discovery; group; however; limited; planning; population; region; technology
wnl brown bears,human_reference,human::elementary,,0.0966560002233009,-36.379999999999995,-16.44074768301573,-17.323259579061016,-5.175708014467624,-11.61180835144475,-0.0444777454708119,agricultural; author; changing; conflict; directive; human; important; livestock; nature; need; resolve; sharing; similar; stable; study; university; use,abundant; achieve; anomalous; applied; approach; continuing; contrast; crucial; demographic; distribution; encourage; european; history; include; level; low; mean; model; population; protection; published; restricted; scale; science; stability; successfully; support; survey; trend; within,common; control; method; separate,agricultural; changing; livestock; need; resolve; similar; stable; university
wnl calais migrants,human_reference,human::elementary,,0.19845891252137238,-19.647469946882893,-5.082969484838657,-3.121103819412326,-4.707132581424993,-33.39917914879496,-0.025804972052315057,active; applied; changing; communicate; improve; language; male; need; separate,basic; claim; data; focused; further; ground; group; intensity; particularly; potentially; process; provide; similar; support; university; use; vision; within; working,suggested,active; applied; changing; communicate; improve; male; separate
wnl can the us,human_reference,human::elementary,,0.7445676617850334,-44.92105263157896,3.594938604372544,-2.003226311055471,-2.053828649901142,-18.11663811408077,-0.024132360484790942,alternative; change; common; experience; german; importantly; improving; motor; particularly; practical; quality; reduce; reliable; specialized; technology; use,acquired; adoption; assistance; category; census; comparable; conventional; cultural; enforced; erode; finding; group; important; increase; infrastructure; low; mainstream; mode; percentage; permit; primarily; primary; promote; range; rely; report; reported; resistance; source; typically; weight,encourage,alternative; change; common; experience; importantly; improving; particularly; practical; quality; reliable; specialized; technology
wnl canadian pair,human_reference,human::elementary,,0.6588933540714085,-28.285984848484873,6.091475095785427,7.886571545046877,-1.7727805352812531,-16.0744565922696,-0.0334468085106383,change; developed; interest; learned; needed; production; recognized; relationship,advanced; chosen; establish; explicitly; figure; following; form; future; however; mutual; natural; organization; regard; selected; significant; suffice,directly,change; developed; interest; learned; needed; production; recognized
wnl castaway,human_reference,human::elementary,,0.8110540343353718,-21.527716186252746,16.051948051948102,15.996518023852389,-3.257212644532089,-19.399710529529045,-0.024144397562119085,basic; fluid; international; low; need; research; sound; survival; unique,aid; approach; condition; currently; expected; further; individual; isolated; maintenance; mental; researcher; sending,lack,fluid; international; low; need; research; sound; unique
wnl changing india,human_reference,human::elementary,,0.4405313034827484,-22.843822843822863,3.70204870506376,1.36627945350142,-4.549603935732964,-54.72184808400921,-0.040871973100505776,compulsory; culture; include; international; nature; practitioner; shape; suggested; tradition; view,approach; author; both; change; climate; coercion; coincide; commercialization; constitute; cultural; directed; discipline; focus; holistic; however; inevitably; introduction; invaluable; largely; linked; mental; modern; organization; practice; previously; range; reinforce; similar; transformed; underlying; urban; widespread,class; connected; encourage,compulsory; include; practitioner; shape; tradition; view
wnl coloring books,human_reference,human::elementary,,0.9504389107034457,-40.294486215538825,9.242839864537984,11.49367007261742,-2.0254523657688317,-19.741320220164553,-0.03168509711797399,adult; creative; detailed; image; independent; link; need; shared; stress,acceptable; analogue; anticipated; category; creatively; currently; display; increase; intention; novel; particularly; perspective; potential; prompting; socially; strongly; trend; unique; within; working,,detailed; image; independent; link; need; shared; stress
wnl criminal links,human_reference,human::elementary,,0.36173264049255704,-55.11300075585791,-19.920781215712054,-16.494997141223507,-4.141427308047739,-36.63458295312489,-0.04391743522178304,central; electronic; modern; note; standard; sum; transport; use; value,accepted; adult; affiliate; appropriate; changing; competitiveness; concealment; cooperation; criminality; demand; distribution; european; evidence; example; exchange; explanation; explore; fragmented; further; group; heightened; individual; information; interest; justified; known; likely; limited; link; method; monopoly; perspective; preference; printing; produce; provide; relative; report; requested; require; striking; sufficient; traceable; typical; widely,limit; necessary; need,electronic; modern; standard; sum; transport; use
wnl cuba,human_reference,human::elementary,,0.007081019099569097,-0.26060606060605096,-0.8801171536977108,1.0274560394873333,-2.1305487199811317,-25.75101576482247,-0.013890137552818482,access; benefit; both; communicate; cultural; culture; domestic; encourage; estimate; facility; hemisphere; imagery; international; known; limited; population; provide; report; restricted; signal; source; state; unrestricted; use; user; western,acceptable; connection; currently; expected; familiarize; given; globally; gradual; penetration; prominent; revolutionary; selected; utility,improving,benefit; both; communicate; cultural; culture; domestic; encourage; facility; hemisphere; imagery; limited; population; provide; report; signal; source; state; unrestricted; user; western
wnl david bowie,human_reference,human::elementary,,0.31026160635563227,-17.423701298701303,1.0920919707439793,0.9519628099173474,-2.7906944180063284,-34.89428745189035,-0.022794117647058826,aid; benefit; coincide; commercially; creative; elaborate; electronic; following; given; global; innovative; interest; international; male; model; modern; period; science; sound; successful,act; both; capacity; contained; continued; couple; design; effectively; evidence; evolved; fore; further; german; history; however; image; increasing; increasingly; initial; instrument; intellectual; material; moderate; performance; planning; profile; progress; received; recipient; reduced; relationship; technology,increased; needed; role,aid; benefit; coincide; commercially; creative; elaborate; electronic; global; innovative; interest; international; male; model; modern; period; science; successful
wnl david mitchell,human_reference,human::elementary,,-0.033034637554704926,-13.896666666666647,-8.681210333570846,-9.044709160784578,-4.848404141230819,-36.489279634307934,0.005855168828794874,above; author; civilization; completed; future; interest; project; section; short; theme,appropriate; archive; chosen; enduring; highly; history; low; mapping; printed; substantial,novel,above; completed; interest; section; theme
wnl drowning in rubbish,human_reference,human::elementary,,1.333040990474507,-72.88235294117646,4.908468104222834,6.027837463591652,-2.7292413485201514,-71.11770954789765,-0.02878710771840543,above; change; environment; environmental; flow; map; population; poverty; project; source,adopt; affinity; basic; century; climate; encourage; generate; given; ground; identify; involve; lack; natural; neglect; report; support; virtue; waste,working,above; flow; map; population; poverty; source
wnl eu pollution,human_reference,human::elementary,,0.4819706504839397,-23.858094262295083,3.4358070909491403,3.305446668042066,-4.531011276049096,-32.82790506545328,-0.01878766394895426,above; actual; apply; association; current; development; economic; environment; european; ideal; important; international; introduction; limit; minimum; monitoring; research; resistance; significant; similar; standard; support; technical; test; transport; use,apparent; attempt; century; comparable; control; currently; cycle; evidence; expected; figure; fixed; further; however; indicate; internal; level; likely; low; measure; minimize; mode; necessary; procedure; process; production; rejection; related; reveal; rural; source; stationary; strengthening; technological; testing; urban,change; data; demonstrate; example; need; present; reduce; rejected; various,above; actual; apply; current; development; economic; ideal; important; international; minimum; monitoring; research; resistance; significant; similar; standard; support
wnl experience,human_reference,human::elementary,,0.6197741365153548,-17.449292452830207,12.311427009294675,11.09964540829435,-1.5134758379442097,-20.694212680420193,-0.007803374432186892,display; experience; group; internal; need; relationship; stress; territorial; territory; within,empathy; evidence; limited; practice; specialized; traumatic; vertically,,display; experience; group; need; relationship; stress; territorial; territory; within
wnl extinction,human_reference,human::elementary,,-0.15899320183961996,-1.5254599914420055,-10.589679690893718,-2.306848866704854,-4.000004281216302,-18.638743858928137,-0.03734649309396182,affect; change; climate; common; complex; decline; declining; depend; future; mean; naturalist; nature; particularly; period; production; reduction; report; statistics; value; waste,act; actual; agricultural; consumption; control; critical; dominate; ensure; existence; fundamental; harvesting; human; impact; index; interest; natural; ongoing; pattern; population; previously; productivity; provide; rapid; rate; scale; shift; simplistic; study; threatened; understanding; unsustainable; valued; visible,both; effect; environment; important; reduced; use; useful,common; complex; future; mean; naturalist; particularly; period; production; reduction; statistics; value; waste
wnl extreme heat,human_reference,human::elementary,,0.4548376036976237,-22.126953869614965,4.08647639370497,2.739941690962098,-2.2987079126454546,3.71348152143986,-0.018229497999632444,both; completed; low; mental; related; trained; unsurprisingly; whole,assess; broad; change; composite; contingency; equally; experienced; however; identify; level; minimum; relatively; required; shape; significant; sustained; use,needed; organize,both; low; mental; related; trained; unsurprisingly; whole
wnl fifa,human_reference,human::elementary,,0.1169354135544809,-15.542800453514701,-4.98173155320012,-4.251728563739505,-2.2311407952728466,-24.28423384791307,-0.014280586729200066,african; both; central; current; development; ethics; general; international; mainly; negative; organization; successor; term,additional; breadth; focus; further; herein; individual; ongoing; present; previous; regional; required; role; scale; similar; sustain,accepted; level,african; both; central; development; ethics; mainly; negative; organization; successor; term
wnl fifth of young adults,human_reference,human::elementary,,0.16450410599695717,-8.47660427807483,0.9972619484170764,0.9332952989502132,-1.848660502742547,-37.10276333403654,-0.028611866482197094,class; imagined; low; need; research; short; similar; survey; term,anticipated; contribute; couple; finding; future; however; increasingly; interest; level; limited; mean; necessary; nominal; offspring; proportion; published; rapidly; sum; university; varied,percentage; result; use,class; imagined; short; similar; term
wnl first female coach,human_reference,human::elementary,,-0.08178619583971503,-11.193060169804369,-9.285484980509068,-8.821449792038038,-1.8572821631266123,-14.910419883140491,0.0008752444648332802,above; association; degree; equal; european; experience; expertise; female; group; history; male; natural; previous; previously; professional; science; society; suggested; working,central; climate; continual; contrast; currently; demand; expert; following; future; given; international; mutual; region; uncertainty; understanding,changing; control; description; disagreement; employed; role; traditionally,above; association; degree; equal; european; experience; expertise; group; history; natural; previous; previously; science; society; suggested
wnl first high resolution images,human_reference,human::elementary,,0.6640911701835599,-18.73750879662208,10.336449811712782,14.554238608087815,-2.8502860709137323,-36.03897488201123,-0.05320441429583882,data; detailed; discovery; exploration; image; principal; resolution; science; source; system,accumulated; active; activity; apparent; approach; associate; basic; collected; complex; critical; directorate; feature; focus; formation; future; generating; given; history; important; include; indicate; internal; irregular; known; likely; onwards; potentially; preserving; previously; process; region; research; result; reveal; scale; scientific; shape; significant; status; suggest; varied; view; visible; widespread,continuing; sending,discovery; principal; resolution; source
wnl five jobs,human_reference,human::elementary,,0.33462424977408034,-4.418630751964088,10.510085181613647,7.750408098313187,-3.2523431930310487,-25.68658894703384,-0.023923444976076555,adult; critically; developing; emotional; environment; european; experienced; ground; ideal; important; information; linking; measure; minimum; need; net; presenter; produce; product; quality; research; society; system; technical; typical; unsurprisingly; variety; waste; whole; working,achievable; change; consumption; content; derived; ensure; entry; examine; female; generally; however; human; increase; known; level; likely; monitor; ordering; perspective; population; potentially; practical; process; productive; professional; project; range; relate; shape; shift; simultaneously; situate; task; transformation,demonstrate; use,critically; emotional; european; ground; ideal; information; linking; measure; minimum; net; system; unsurprisingly; variety
wnl four new elements,human_reference,human::elementary,,0.6044791575996254,-23.35084427767356,8.331868131868134,7.450934125419906,-3.171981198773768,-44.86922389832728,-0.018030123863785663,applied; asian; center; completed; decay; element; formal; global; important; institute; international; joint; material; organization; periodic; practical; received; research; science; symbol; table; university; waste,claim; detailed; difficulty; discovery; evidence; group; highly; improve; modern; nature; nomenclature; probable; propose; proposed; reflect; render; respectively; review; seek; short; stability; structure; sufficient; synthesis; technological; terminology; territory; understanding,suggest; suggested; technology,applied; asian; center; completed; decay; global; important; international; material; practical; received; university; waste
wnl glastonbury,human_reference,human::elementary,,0.3836364602431086,-38.411764705882376,-8.697987666342101,-7.569105691056905,-4.500082219938335,-29.75361856145622,-0.05191349750935244,currently; quality; transport,attempt; challenge; conspicuous; culture; eradicate; estimate; given; impact; increasingly; initiative; known; manufacture; negative; overall; positive; rural; sharing; strategy; sustainable; targeting; waste,use,currently; quality; transport
wnl goodbye fish and chips,human_reference,human::elementary,,0.3979190987900659,-27.373706004140786,-0.4929999812583219,-2.4290733421167943,-4.551237157086181,-12.00530364006444,-0.03936010137007999,adult; change; combined; common; culture; data; environment; farming; future; global; information; low; particularly; period; published; quality; revolution; society; survey; whole,above; access; apparent; both; consumption; emerge; equivalent; essential; experience; extent; increasing; previous; produce; proportion; recommendation; role; rural; scheme; shift; social; suggest; table; weighing,changing; increase; increased; percentage; predict; reduced; use,adult; combined; common; culture; farming; future; global; information; period; quality; revolution; society; whole
wnl google boss,human_reference,human::elementary,,0.305162236977526,-26.374842767295604,-5.774017698045952,-2.579326552627492,-3.963451889482645,-31.65809868165934,-0.010358535146774997,advancement; association; century; condition; culture; data; form; future; historical; history; important; information; learned; material; modern; need; preserving; science; solution; study; technology; view; word,access; anticipated; calculus; civilization; concept; content; continually; correspondence; development; documentation; finding; incorporated; needed; partial; preservation; progress; project; purely; quantity; reconstructed; recovered; result; significance; spectrum; survival; task; term; university; use,develop; exist; importance,advancement; association; condition; data; form; historical; history; modern; preserving; science; study; word
wnl google car,human_reference,human::elementary,,0.9524199687310352,-47.61299435028246,10.604654764275097,2.4120284477427276,-2.217436885159536,-26.245946233821996,-0.006088742578993278,aim; association; basic; human; important; improve; improving; information; need; process; project; technology; test; testing; total; traditional; view,adapt; assisted; challenge; changing; constructed; definition; error; further; general; however; impact; motor; navigation; principal; state; sufficiently; working,change; control; detailed; improved; maximum; sound,aim; basic; important; improve; improving; information; process; technology; testing; total; traditional; view
wnl how downtown abbey,human_reference,human::elementary,,0.4838544525055413,-22.48333333333335,4.535256968641079,3.879224876070282,-1.3236432537091751,-36.060007095034166,-0.021342267041927786,capability; changing; future; ground; history; include; interest; particular; period; phenomenon; project; restoration; term; view,advance; basic; challenge; computerized; culture; current; currently; defined; economic; effect; emerging; emphasize; engage; given; global; international; likely; policy; potential; production; profile; promote; seek; specific; support; supported; system; understanding,needed; organization; reduce; use,capability; changing; ground; history; interest; particular; phenomenon; project; restoration; term; view
wnl i confused my numbers,human_reference,human::elementary,,0.3081656176385577,-2.5499999999999545,10.619454568304604,7.891873932029625,-3.158400352419605,-17.42074879227053,-0.0025398532041646937,central; colleague; context; degree; example; failure; german; international; language; link; multilingual; natural; ordering; particularly; report; understanding,coordinating; european; extension; isolation; numerically; role; sequential; test,coordinated; mean; result; working,central; colleague; context; failure; international; link; multilingual; natural; ordering; particularly; report
wnl icebucket challenge,human_reference,human::elementary,,0.07061043523632837,9.492007992008041,6.1704412135972575,9.179138321995481,-2.216443485453297,-67.97611401851739,-0.009288355312043972,association; challenge; connection; discuss; environmental; experimentation; motor; need; rejected; research; short; support; use; within,attempt; available; class; concern; decline; expected; figure; international; mainstream; patent; provide; rapidly; related; response; robust; valuable; waste,important; natural,connection; discuss; environmental; experimentation; research; short; within
wnl icelandic names,human_reference,human::elementary,,-0.4000673232642402,-4.878083157152901,-18.092714377820755,-15.033026755852859,-2.4348341059903618,-40.83190090913834,-0.0244647012360438,applied; apply; both; document; exist; female; given; language; male; recognize; recognized; within,act; conflict; example; identifying; increasing; known; likewise; mainly; offspring; practice; preserving; required; seek; similarly; structure; whole,important; mean; rejected,applied; apply; both; document; exist; female; language; male; recognized; within
wnl in flight,human_reference,human::elementary,,0.5329261549895485,-30.61469387755102,0.984472684779405,1.7360859044161998,-2.512456533350484,-27.712634593321965,-0.03620298960349338,activity; attendant; difference; equal; explanation; finding; future; information; lag; modern; myth; result; shape; sound; spectrum; technology,above; actual; assume; both; considerable; differential; directly; disperse; effect; efficient; environment; evidence; experienced; following; generate; given; ground; however; human; identify; impact; label; lack; level; limitation; minimal; natural; need; notably; outcome; policy; practice; preceding; previous; provide; rapidly; repeated; significant; weight,reduced,activity; attendant; equal; explanation; finding; future; myth; shape; spectrum
wnl india s rich,human_reference,human::elementary,,0.12966468922401775,-6.498712998712961,1.9143765999096445,-0.1353826563928351,-2.051321771377328,-51.84412638924789,-0.053491552231183,accepted; author; basic; class; growth; identical; improved; mainly; model; norm; report; social; suitable; total; traditional; wealth; western,consumption; demand; environment; evolving; exclusivity; greatly; however; increased; increasingly; individual; infrastructure; likely; locally; net; ordered; overall; population; proportion; proportional; provincial; psychological; reported; result; source; substantial; survey; systematically; typical; valuable; weakening; within,changing; economic; european; maximum; system; traditionally; transport; value,accepted; basic; identical; improved; mainly; model; norm; social; suitable; traditional; western
wnl inky the octopus,human_reference,human::elementary,,-0.04475918769697143,-1.9186046511628092,-3.5871758604431534,-1.6878837978271122,-1.2458999043429237,0.6216884290971763,-0.005674967779486964,common; directly; result,actively; finding; increasingly; nature; shape; theory,increase; use; waste,common; directly; result
wnl inventions,human_reference,human::elementary,,0.6924597511531585,-21.63557105492589,10.606259968102052,13.067247386759561,-2.5295872139707747,-29.015446356881228,-0.011242276486961328,association; control; develop; electronic; form; guide; increase; modern; university; use; working,account; mean; monolithic; productivity; provide; uniformity; visual,,association; develop; guide; increase; modern; university; working
wnl jmw turner,human_reference,human::elementary,,0.05418992429800151,19.196590909090958,14.436799003026522,10.75344827586207,-4.651081559334877,-33.197407403048146,-0.07280237317412039,cultural; historical; important; influence; material; note; practical; role; society; therefore; type; visual,acknowledgment; author; basis; both; complex; contribution; creative; culture; currently; economic; enduring; ensure; feature; figure; following; future; given; heritage; history; increasing; jointly; necessity; notable; particularly; phase; philosopher; prejudice; process; profile; purely; selected; short; significant; social; subject; support; technical; theorist; unquestioned; value; whole,chosen; importance; suggested,important; influence; material; practical; society; therefore; type
