story_key,comparison_type,variant,semantic_similarity_sbert,delta_cli,delta_aoa,delta_concreteness,delta_imageability,delta_fk_grade,delta_mtld,delta_tier2_proxy_token_ratio,tier2_types_retained,tier2_types_removed,tier2_types_added,low_frequency_tier2_types_retained
loterry,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.2,0.9346680641174316,0.9136259790232544,-39.60277777777776,4.979371776840139,9.744219653179186,-2.569195779026362,4.602107637232024,-0.03872917913032526,analysis; economics; effect; employ; need; range; report; research; study; supported; table; total; voluntary,anticipated; author; domestic; employed; existing; further; generating; however; likely; measurable; product; proportion; purchased; transform; use,expected; important; working,analysis; economics; employ; need; range; report; research; supported; table; voluntary
loterry,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.5,0.9330378770828247,1.1009934801543562,-51.40639534883718,5.074195516242185,9.829545454545439,-2.8308391291220474,11.294175988474848,-0.0369292679151834,analysis; economics; effect; employ; need; range; report; research; study; supported; table; total; voluntary,anticipated; author; domestic; employed; existing; further; generating; however; likely; measurable; product; proportion; purchased; transform; use,change; expected; important; working,analysis; economics; employ; need; range; report; research; supported; table; voluntary
loterry,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.0,0.9416152834892273,0.7979230484964583,-33.55227272727274,5.065178080037697,8.641428571428548,-2.7223791806790807,5.613757911691607,-0.02197802197802197,analysis; author; domestic; economics; effect; employ; further; need; product; range; report; research; study; supported; table; total,anticipated; employed; existing; generating; however; likely; measurable; proportion; purchased; transform; use; voluntary,expected; important; support; working,analysis; author; domestic; economics; employ; need; product; range; report; research; supported; table
loterry,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.2,0.9361203908920288,0.9205043778433055,-49.74605263157895,-0.14990844677970472,7.100877192982466,-3.376676802299869,-8.33646050634809,-0.03695419624623164,analysis; economics; effect; employ; need; range; report; research; study; table; total; voluntary,anticipated; author; domestic; employed; existing; further; generating; however; likely; measurable; product; proportion; purchased; supported; transform; use,expected; important; working,analysis; economics; employ; need; range; report; research; table; voluntary
loterry,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9357161521911621,0.8447850012223632,-48.79797297297296,-1.2834949860266534,5.1997041420118535,-2.7615412065677987,9.457811086692715,-0.0389010989010989,analysis; economics; effect; employ; need; range; report; research; study; supported; table; total,anticipated; author; domestic; employed; existing; further; generating; however; likely; measurable; product; proportion; purchased; transform; use; voluntary,expected; important; support; working,analysis; economics; employ; need; range; report; research; supported; table
loterry,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.0,0.9541531205177307,0.7619754995443073,-36.80000000000001,2.679894385338173,6.635057471264361,-2.510375781891703,19.735068305308076,-0.019355644355644352,analysis; domestic; economics; effect; employ; employed; further; need; product; range; report; research; study; supported; table; voluntary,anticipated; author; existing; generating; however; likely; measurable; proportion; purchased; total; transform; use,expected; group; important; working,analysis; domestic; economics; employ; need; product; range; report; research; supported; table; voluntary
loterry,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.2,0.9380573034286499,0.8191450349518997,-37.32499999999999,3.835697901622609,7.944968553459091,-2.7828520862209665,0.25081777677198147,-0.033619199791306606,analysis; economics; effect; employ; employed; need; range; report; research; study; table,anticipated; author; domestic; existing; further; generating; however; likely; measurable; product; proportion; purchased; supported; total; transform; use; voluntary,chosen; expected; important; information; working,analysis; economics; employ; need; range; report; research; table
loterry,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.5,0.9478534460067749,0.8243996472143801,-31.288414634146307,5.788760783681369,10.945266272189372,-2.4657299476543955,11.299551610518478,-0.016280016280016282,analysis; domestic; economics; effect; employ; employed; further; need; product; range; report; research; study; supported; table; total,anticipated; author; existing; generating; however; likely; measurable; proportion; purchased; transform; use; voluntary,chosen; expected; important; working,analysis; domestic; economics; employ; need; product; range; report; research; supported; table
wnl 101 year old bottle message,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9678937196731567,1.002245406950029,-31.202512934220294,12.613537539858896,13.419320130983976,-2.722648379869465,-13.930373569303185,-0.009969367102456106,address; appreciation; card; condition; culture; document; given; group; international; nature; note; received; researcher,attempt; author; available; display; incur; known; science,both; emotional; learned,appreciation; condition; culture; document; group; international; nature; note; received; researcher
wnl 101 year old bottle message,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.2,0.9685698747634888,0.6978676429246858,-23.036255767963098,8.664627977559064,8.474911556603786,-3.4974429234252042,-5.899794644197058,-0.014149944406205331,address; card; condition; culture; document; given; group; international; nature; note; received; researcher,appreciation; attempt; author; available; display; incur; known; science,both; history; learned,condition; culture; document; group; international; nature; note; received; researcher
wnl 101 year old bottle message,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.5,0.9671934247016907,0.8241229710064351,-20.967265725288826,12.915117113590384,12.25535113129257,-2.772174599780243,-13.387207001223608,-0.010098737146441918,address; card; condition; culture; display; document; given; group; international; nature; note; received; researcher,appreciation; attempt; author; available; incur; known; science,emotional; history; learned,condition; culture; display; document; group; international; nature; note; received; researcher
wnl 101 year old bottle message,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.0,0.9771257042884827,1.1746135050367894,-25.214634146341496,20.21496846996348,19.329916853213945,-3.6273080872754058,-16.808366765446806,-0.006651363460368383,address; appreciation; card; condition; culture; display; document; given; group; international; nature; note; received; researcher,attempt; author; available; incur; known; science,emotional; learned,appreciation; condition; culture; display; document; group; international; nature; note; received; researcher
wnl 101 year old bottle message,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.2,0.9700236916542053,1.208863763313318,-27.53228120516502,19.436879981168204,19.935849056603786,-3.6432391631956165,-21.914665081999715,-0.005502121640735505,address; card; condition; culture; display; document; given; group; international; nature; note; received; researcher,appreciation; attempt; author; available; incur; known; science,emotional; history; learned,condition; culture; display; document; group; international; nature; note; received; researcher
wnl 101 year old bottle message,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9576858282089233,0.9791332833642311,-20.243205574912906,16.812785461049543,16.723604158644605,-3.812080061288654,-10.546225508909487,-0.004152915291529155,address; appreciation; card; condition; culture; display; document; given; group; international; nature; note; received; researcher; science,attempt; author; available; incur; known,both; emotional; learned,appreciation; condition; culture; display; document; group; international; nature; note; received; researcher; science
wnl 101 year old bottle message,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.0,0.9680576920509338,0.9267676186415231,-20.888318356867785,14.50443335290663,15.800510710739104,-3.6799434779020643,-12.659911889728733,-0.013003044490495566,address; card; condition; culture; given; group; international; nature; note; received; researcher; science,appreciation; attempt; author; available; display; document; incur; known,both; history; learned,condition; culture; group; international; nature; note; received; researcher; science
wnl 101 year old bottle message,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.2,0.9509341716766357,0.8733980547821786,-20.098844672657265,14.411945372137382,13.920639931128505,-4.099214460714247,-10.498245804614633,-0.009437289375375538,address; card; condition; culture; document; given; group; international; nature; note; received; researcher; science,appreciation; attempt; author; available; display; incur; known,both; emotional; history; learned,condition; culture; document; group; international; nature; note; received; researcher; science
wnl 101 year old bottle message,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.5,0.9757496118545532,0.9037513061709804,-15.491557223264579,15.53933576392842,17.79299191374662,-3.820051458926013,-16.964521968285887,-0.013452432199741717,address; card; condition; culture; document; given; group; international; nature; researcher; science,appreciation; attempt; author; available; display; incur; known; note; received,both; emotional; history; learned,condition; culture; document; group; international; nature; researcher; science
wnl billionaires,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9350422024726868,-0.21985198208422957,-12.583105407111304,-14.403033365244823,-7.02007277137659,-3.5434599107604647,-39.08851529343349,-0.019416386083052753,address; culture; example; marked; mosaic; nature; valuable; wealth,above; calculated; century; evidence; extent; following; however; minority; nevertheless; previous; prohibitive; repeated; reveal; working,condition; known,address; culture; example; marked; mosaic; nature; valuable
wnl billionaires,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.2,0.9416459798812866,-0.04081541772047881,-16.167036379769286,-10.19533274113553,-4.885453100158998,-3.3911907912462134,-37.70373395330549,-0.021212121212121217,address; culture; example; following; marked; mosaic; nature; previous; valuable,above; calculated; century; evidence; extent; however; minority; nevertheless; prohibitive; repeated; reveal; wealth; working,,address; culture; example; following; marked; mosaic; nature; previous; valuable
wnl billionaires,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.5,0.9360413551330566,0.31532612403800053,-32.438775510204096,-6.547303247110619,-3.2299215686274465,-3.689470261136936,-37.274971183617794,-0.01808019216555802,culture; example; following; marked; mosaic; nature; valuable; wealth,above; address; calculated; century; evidence; extent; however; minority; nevertheless; previous; prohibitive; repeated; reveal; working,ground; outward; whole,culture; example; following; marked; mosaic; nature; valuable
wnl billionaires,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.0,0.9380685687065125,0.08214582846596952,-15.6346517988639,-5.951601945219181,-2.399535603715151,-3.782815451991681,-39.242900121089605,-0.018381418980221376,address; culture; example; following; marked; mosaic; nature; valuable; wealth,above; calculated; century; evidence; extent; however; minority; nevertheless; previous; prohibitive; repeated; reveal; working,condition; greek,address; culture; example; following; marked; mosaic; nature; valuable
wnl billionaires,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.2,0.9344346523284912,0.14437200509757586,-24.820218809173184,-8.39843665476576,-4.078371876455094,-3.465609843243964,-41.27646067821509,-0.016329966329966333,address; culture; example; following; marked; mosaic; nature; valuable; wealth,above; calculated; century; evidence; extent; however; minority; nevertheless; previous; prohibitive; repeated; reveal; working,common; greek; ground,address; culture; example; following; marked; mosaic; nature; valuable
wnl billionaires,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9343934059143066,-0.030953515626171546,-24.42790594498672,-13.007146920779405,-8.052525408069016,-3.4178066922072077,-43.43127781985123,-0.017767739506869943,address; culture; example; marked; mosaic; nature; previous; valuable; wealth,above; calculated; century; evidence; extent; following; however; minority; nevertheless; prohibitive; repeated; reveal; working,ground; outward,address; culture; example; marked; mosaic; nature; previous; valuable
wnl billionaires,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.0,0.9332147836685181,0.09056305668680309,-14.908775510204123,-6.160334614435328,-1.2712375859434815,-3.120251928117998,-30.878321886861386,-0.01570268219752756,address; culture; example; following; marked; mosaic; nature; previous; valuable; wealth,above; calculated; century; evidence; extent; however; minority; nevertheless; prohibitive; repeated; reveal; working,center; condition; greek,address; culture; example; following; marked; mosaic; nature; previous; valuable
wnl billionaires,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.2,0.9465323686599731,0.18345287117052822,-18.270354457572523,-5.111468951868858,-0.269759506012349,-3.713410382709153,-31.104124563747064,-0.014909834541736385,address; culture; example; following; marked; mosaic; nature; valuable; wealth,above; calculated; century; evidence; extent; however; minority; nevertheless; previous; prohibitive; repeated; reveal; working,compare; greek; group; outward,address; culture; example; following; marked; mosaic; nature; valuable
wnl billionaires,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.5,0.9487369060516357,-0.002749802504404597,-20.101566207878534,-10.63860759493673,-5.598730311796828,-3.1892959720213057,-35.20297354547823,-0.013408974894426658,address; culture; example; following; marked; mosaic; nature; previous; valuable; wealth,above; calculated; century; evidence; extent; however; minority; nevertheless; prohibitive; repeated; reveal; working,greek; group; outward,address; culture; example; following; marked; mosaic; nature; previous; valuable
wnl experience,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8937197923660278,0.7017188767006182,-9.313021961026948,15.482947182916064,12.787933663743786,-3.1949700208615255,-8.897521011273184,-0.010619371496945654,experience; group; need; practice; stress; traumatic,display; empathy; evidence; internal; limited; relationship; specialized; territorial; territory; vertically; within,act; learned; strongly,experience; group; need; practice; stress; traumatic
wnl experience,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.2,0.8921676278114319,0.5893431328811949,-11.027143330023193,12.392383091688771,8.900174800396826,-3.0494365233309324,-5.3526905658463875,-0.01725360799309239,group; need; practice; stress; traumatic,display; empathy; evidence; experience; internal; limited; relationship; specialized; territorial; territory; vertically; within,learned; strongly,group; need; practice; stress; traumatic
wnl experience,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.5,0.9024980068206787,0.364766169114493,-3.6664534697793556,8.632135203584653,7.000628789580048,-2.9987581702929376,-15.770120640771651,-0.01010541594581122,experience; group; internal; need; practice; stress; traumatic,display; empathy; evidence; limited; relationship; specialized; territorial; territory; vertically; within,learned; reported; strongly,experience; group; internal; need; practice; stress; traumatic
wnl experience,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.0,0.8906471729278564,0.7687071853698275,-12.970125786163521,16.154871642382773,12.66828185852728,-3.411350758508025,-14.312186270492575,-0.007226621992080417,experience; group; internal; limited; need; practice; specialized; stress; traumatic,display; empathy; evidence; relationship; territorial; territory; vertically; within,learned; movement,experience; group; internal; limited; need; practice; specialized; stress; traumatic
wnl experience,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.2,0.9324641227722168,0.6377934117978239,-11.918538484576231,14.017933451769352,9.10202819141881,-3.3020839310216843,-17.58509300064742,-0.011756338070128401,experience; group; need; practice; specialized; stress; territorial; traumatic,display; empathy; evidence; internal; limited; relationship; territory; vertically; within,learned,experience; group; need; practice; specialized; stress; territorial; traumatic
wnl experience,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.8606224060058594,0.6344579000941559,-9.202581926514426,14.569187574055945,10.471641228566057,-2.8898951380769837,-8.15445153320799,-0.0044627491473450374,experience; group; internal; limited; need; practice; specialized; stress; traumatic,display; empathy; evidence; relationship; territorial; territory; vertically; within,learned; movement; strongly,experience; group; internal; limited; need; practice; specialized; stress; traumatic
wnl experience,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.0,0.9343633055686951,0.3939118698059749,-5.293572113847176,9.562146892655335,6.35314762983694,-2.559362822700873,-1.7245096170934033,-0.002646650468587298,experience; group; internal; limited; need; practice; specialized; stress; territory; traumatic,display; empathy; evidence; relationship; territorial; vertically; within,act; learned; movement,experience; group; limited; need; practice; specialized; stress; territory; traumatic
wnl experience,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.2,0.922065019607544,0.5871483273438205,-10.19187719859292,12.838890432527535,9.018533578735571,-2.8986939455577705,-13.683069471409127,-0.003573828792248889,experience; group; internal; limited; need; practice; specialized; stress; traumatic,display; empathy; evidence; relationship; territorial; territory; vertically; within,accepted; act; learned; movement; needed,experience; group; internal; limited; need; practice; specialized; stress; traumatic
wnl experience,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.5,0.9043433666229248,0.5337623079039244,-8.636792452830207,11.229491525423725,9.060235393022253,-3.063299205155417,-9.36516624553073,-0.009117547853950587,experience; group; internal; need; practice; specialized; stress; traumatic,display; empathy; evidence; limited; relationship; territorial; territory; vertically; within,act; learned; strongly,experience; group; internal; need; practice; specialized; stress; traumatic
wnl ten ideas,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8882032632827759,0.17326032905716637,-3.8574525745257233,-2.1515151515151274,7.326288203662102,-3.0802525394575504,-30.034068843056303,-0.02846060528668113,above; climate; cycle; experiment; ground; harvesting; movement; project; scale; similar; system; technology,act; change; concept; conventional; convert; disperse; facility; increasingly; industrial; innovation; international; provide; solution; sustainable; type; urban,include; need; use,climate; cycle; experiment; harvesting; project; scale; similar
wnl ten ideas,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.2,0.8780871629714966,0.6903836599358804,-5.61145774248439,10.058361391694746,19.837843195559515,-2.880671832104806,-32.69805991613791,-0.029783660970068154,above; climate; cycle; experiment; ground; movement; project; scale; similar; system; technology,act; change; concept; conventional; convert; disperse; facility; harvesting; increasingly; industrial; innovation; international; provide; solution; sustainable; type; urban,improve; nature; need,climate; cycle; experiment; movement; project; scale; similar
wnl ten ideas,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.5,0.9000713229179382,0.07278853251742412,-1.2796747967479405,-2.3504101791394305,4.621468926553689,-2.890579435540076,-42.95520393901762,-0.03739608008811503,above; climate; cycle; experiment; ground; harvesting; movement; project; scale; similar; system; technology,act; change; concept; conventional; convert; disperse; facility; increasingly; industrial; innovation; international; provide; solution; sustainable; type; urban,group; short,climate; cycle; experiment; harvesting; movement; project; scale; similar
wnl ten ideas,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.0,0.9077059030532837,0.2840949524521952,-3.2653890824622067,2.066433566433602,9.300256805341576,-2.4712177531319597,-30.09590388561898,-0.03172505513375195,above; climate; cycle; experiment; ground; industrial; movement; project; scale; similar; sustainable; system; technology,act; change; concept; conventional; convert; disperse; facility; harvesting; increasingly; innovation; international; provide; solution; type; urban,need; use,climate; cycle; experiment; industrial; movement; project; scale; similar; sustainable
wnl ten ideas,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.2,0.907752275466919,0.4252557523377831,-13.646341463414615,2.80706473014169,7.660575071805113,-2.5495888239966114,-24.97202627386943,-0.015590974377982666,above; change; climate; cycle; experiment; ground; harvesting; industrial; movement; project; provide; scale; similar; sustainable; system; technology; urban,act; concept; conventional; convert; disperse; facility; increasingly; innovation; international; solution; type,exist; group; improve,change; climate; cycle; experiment; harvesting; industrial; movement; project; provide; scale; similar; sustainable
wnl ten ideas,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9239028692245483,0.40532266636063685,-18.727736812251806,-1.660390891160091,6.91197171984976,-2.552851353966574,-51.83175341338912,-0.02689734956913812,above; climate; cycle; experiment; ground; harvesting; industrial; movement; project; scale; similar; sustainable; system; technology; urban,act; change; concept; conventional; convert; disperse; facility; increasingly; innovation; international; provide; solution; type,group; short; use,climate; cycle; experiment; harvesting; industrial; movement; project; scale; similar; sustainable
wnl ten ideas,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.0,0.8835638165473938,0.5206349945360593,0.16476964769651659,10.030874785591777,16.050040355125134,-2.233175774500051,-19.978075395079344,-0.020911244078783336,above; climate; cycle; experiment; ground; harvesting; industrial; movement; project; scale; similar; sustainable; system; technology; urban,act; change; concept; conventional; convert; disperse; facility; increasingly; innovation; international; provide; solution; type,everyday; level; material; short; use,climate; cycle; experiment; harvesting; industrial; movement; project; scale; similar; sustainable
wnl ten ideas,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.2,0.9091914892196655,0.2951275859989386,-10.68122518434484,0.9698721317218428,5.288135593220375,-2.429852740065904,-50.236959356073896,-0.03210172026925953,above; climate; cycle; experiment; ground; harvesting; industrial; international; movement; project; provide; scale; similar; system; technology,act; change; concept; conventional; convert; disperse; facility; increasingly; innovation; solution; sustainable; type; urban,environment,climate; cycle; experiment; harvesting; industrial; international; movement; project; provide; scale; similar
wnl ten ideas,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.5,0.9152275323867798,0.13537606101859068,-4.053318207600682,-2.2698583467814046,5.476217529905625,-2.259056731978518,-21.281598188786973,-0.032256380423919685,above; climate; cycle; experiment; ground; harvesting; industrial; movement; project; provide; similar; system; technology,act; change; concept; conventional; convert; disperse; facility; increasingly; innovation; international; scale; solution; sustainable; type; urban,exist; group,climate; cycle; experiment; harvesting; industrial; movement; project; provide; similar
wnl why we should,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.09715704619884491,,,,,,,,,adjustment; argue; challenge; effect; environment; environmental; equilibrium; examine; frequent; functioning; however; human; importance; improve; initial; intensity; known; likely; natural; necessary; need; period; process; produce; production; reduce; reduced; reduction; relatively; short; suggest; tend; typically; use; valuable; vital; whole,,
wnl why we should,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.2,0.09715704619884491,,,,,,,,,adjustment; argue; challenge; effect; environment; environmental; equilibrium; examine; frequent; functioning; however; human; importance; improve; initial; intensity; known; likely; natural; necessary; need; period; process; produce; production; reduce; reduced; reduction; relatively; short; suggest; tend; typically; use; valuable; vital; whole,,
wnl why we should,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.5,0.09715704619884491,,,,,,,,,adjustment; argue; challenge; effect; environment; environmental; equilibrium; examine; frequent; functioning; however; human; importance; improve; initial; intensity; known; likely; natural; necessary; need; period; process; produce; production; reduce; reduced; reduction; relatively; short; suggest; tend; typically; use; valuable; vital; whole,,
wnl why we should,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.0,0.09715704619884491,,,,,,,,,adjustment; argue; challenge; effect; environment; environmental; equilibrium; examine; frequent; functioning; however; human; importance; improve; initial; intensity; known; likely; natural; necessary; need; period; process; produce; production; reduce; reduced; reduction; relatively; short; suggest; tend; typically; use; valuable; vital; whole,,
wnl why we should,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.2,0.09715704619884491,,,,,,,,,adjustment; argue; challenge; effect; environment; environmental; equilibrium; examine; frequent; functioning; however; human; importance; improve; initial; intensity; known; likely; natural; necessary; need; period; process; produce; production; reduce; reduced; reduction; relatively; short; suggest; tend; typically; use; valuable; vital; whole,,
wnl why we should,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.09715704619884491,,,,,,,,,adjustment; argue; challenge; effect; environment; environmental; equilibrium; examine; frequent; functioning; however; human; importance; improve; initial; intensity; known; likely; natural; necessary; need; period; process; produce; production; reduce; reduced; reduction; relatively; short; suggest; tend; typically; use; valuable; vital; whole,,
wnl why we should,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.0,0.09715704619884491,,,,,,,,,adjustment; argue; challenge; effect; environment; environmental; equilibrium; examine; frequent; functioning; however; human; importance; improve; initial; intensity; known; likely; natural; necessary; need; period; process; produce; production; reduce; reduced; reduction; relatively; short; suggest; tend; typically; use; valuable; vital; whole,,
wnl why we should,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.2,0.09715704619884491,,,,,,,,,adjustment; argue; challenge; effect; environment; environmental; equilibrium; examine; frequent; functioning; however; human; importance; improve; initial; intensity; known; likely; natural; necessary; need; period; process; produce; production; reduce; reduced; reduction; relatively; short; suggest; tend; typically; use; valuable; vital; whole,,
wnl why we should,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.5,0.09715704619884491,,,,,,,,,adjustment; argue; challenge; effect; environment; environmental; equilibrium; examine; frequent; functioning; however; human; importance; improve; initial; intensity; known; likely; natural; necessary; need; period; process; produce; production; reduce; reduced; reduction; relatively; short; suggest; tend; typically; use; valuable; vital; whole,,
wnl are you a bad boyfriend,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.18645843863487244,,,,,,,,,available; capitalist; couple; design; external; generating; present; relationship; result; sharing; social; testing; typical; valuable,,
wnl are you a bad boyfriend,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.2,0.18645843863487244,,,,,,,,,available; capitalist; couple; design; external; generating; present; relationship; result; sharing; social; testing; typical; valuable,,
wnl are you a bad boyfriend,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.5,0.18645843863487244,,,,,,,,,available; capitalist; couple; design; external; generating; present; relationship; result; sharing; social; testing; typical; valuable,,
wnl are you a bad boyfriend,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.0,0.18645843863487244,,,,,,,,,available; capitalist; couple; design; external; generating; present; relationship; result; sharing; social; testing; typical; valuable,,
wnl are you a bad boyfriend,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.2,0.18645843863487244,,,,,,,,,available; capitalist; couple; design; external; generating; present; relationship; result; sharing; social; testing; typical; valuable,,
wnl are you a bad boyfriend,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.18645843863487244,,,,,,,,,available; capitalist; couple; design; external; generating; present; relationship; result; sharing; social; testing; typical; valuable,,
wnl are you a bad boyfriend,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.0,0.18645843863487244,,,,,,,,,available; capitalist; couple; design; external; generating; present; relationship; result; sharing; social; testing; typical; valuable,,
wnl are you a bad boyfriend,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.2,0.18645843863487244,,,,,,,,,available; capitalist; couple; design; external; generating; present; relationship; result; sharing; social; testing; typical; valuable,,
wnl are you a bad boyfriend,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.5,0.18645843863487244,,,,,,,,,available; capitalist; couple; design; external; generating; present; relationship; result; sharing; social; testing; typical; valuable,,
wnl shark,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.04300979524850845,,,,,,,,,achieve; activity; approach; argue; changing; consistent; counterproductive; difference; encourage; evidence; exist; globally; however; human; increase; increasing; indiscriminate; ineffective; nature; policy; population; positive; potential; potentially; previous; provide; reduce; related; result; scheme; society; solely; state; university; western; whole,,
wnl shark,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.2,0.04300979524850845,,,,,,,,,achieve; activity; approach; argue; changing; consistent; counterproductive; difference; encourage; evidence; exist; globally; however; human; increase; increasing; indiscriminate; ineffective; nature; policy; population; positive; potential; potentially; previous; provide; reduce; related; result; scheme; society; solely; state; university; western; whole,,
wnl shark,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.5,0.04300979524850845,,,,,,,,,achieve; activity; approach; argue; changing; consistent; counterproductive; difference; encourage; evidence; exist; globally; however; human; increase; increasing; indiscriminate; ineffective; nature; policy; population; positive; potential; potentially; previous; provide; reduce; related; result; scheme; society; solely; state; university; western; whole,,
wnl shark,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.0,0.04300979524850845,,,,,,,,,achieve; activity; approach; argue; changing; consistent; counterproductive; difference; encourage; evidence; exist; globally; however; human; increase; increasing; indiscriminate; ineffective; nature; policy; population; positive; potential; potentially; previous; provide; reduce; related; result; scheme; society; solely; state; university; western; whole,,
wnl shark,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.2,0.04300979524850845,,,,,,,,,achieve; activity; approach; argue; changing; consistent; counterproductive; difference; encourage; evidence; exist; globally; however; human; increase; increasing; indiscriminate; ineffective; nature; policy; population; positive; potential; potentially; previous; provide; reduce; related; result; scheme; society; solely; state; university; western; whole,,
wnl shark,llm_simplification,openai::openai/gpt-5.2::few_shot::temp=0.5,0.9356173276901245,-0.48804784914827476,-11.01279488204716,-17.838380513495736,-15.601048352588805,-4.7674707155819895,-17.802111233154022,-0.04185026795864234,evidence; human; increase; policy; population; reduce; related; society; state; university; western,achieve; activity; approach; argue; changing; consistent; counterproductive; difference; encourage; exist; globally; however; increasing; indiscriminate; ineffective; nature; positive; potential; potentially; previous; provide; result; scheme; solely; whole,change; fixed; justified; linked; total,reduce; related; society; university
wnl shark,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.0,0.9438551068305969,-0.7358621372898666,2.3845628415300553,-17.107341120994533,-18.124990165997986,-3.6661556398725956,-10.847069523215566,-0.034353741496598644,difference; encourage; evidence; however; human; increase; policy; population; previous; reduce; related; society; state; university; western,achieve; activity; approach; argue; changing; consistent; counterproductive; exist; globally; increasing; indiscriminate; ineffective; nature; positive; potential; potentially; provide; result; scheme; solely; whole,connected; justified; meaning,difference; encourage; however; previous; reduce; related; society; university
wnl shark,llm_simplification,openai::openai/gpt-5.2::chain_of_thought::temp=0.2,0.9483489394187927,-0.8036576750776034,5.537340619307827,-17.45177971933191,-18.71115288220551,-4.264564921864569,-5.397654363675585,-0.03757503001200481,difference; evidence; human; increase; ineffective; policy; population; reduce; related; society; state; university; western,achieve; activity; approach; argue; changing; consistent; counterproductive; encourage; exist; globally; however; increasing; indiscriminate; nature; positive; potential; potentially; previous; provide; result; scheme; solely; whole,justified; linked; meaning; ongoing,difference; increase; reduce; related; society; university
